gene,mean_abs_shap,mean_shap,direction,rank
CCDC65,0.0,0.0,DOWN,898
CCDC77,0.0,0.0,DOWN,899
CCL11,0.0,0.0,DOWN,900
CCL13,0.0,0.0,DOWN,901
GIMAP5,0.0,0.0,DOWN,902
GINS4,0.0,0.0,DOWN,903
GJB2,0.0,0.0,DOWN,904
GJB6,0.0,0.0,DOWN,905
GK-IT1,0.0,0.0,DOWN,906
GLB1L3,0.0,0.0,DOWN,907
GLTSCR1L,0.0,0.0,DOWN,908
GNAO1,0.0,0.0,DOWN,909
GPR98,0.0,0.0,DOWN,910
GPRC5B,0.0,0.0,DOWN,911
GPRIN2,0.0,0.0,DOWN,912
GPSM1,0.0,0.0,DOWN,913
GRAMD1C,0.0,0.0,DOWN,914
GRAMD2,0.0,0.0,DOWN,915
GREM1,0.0,0.0,DOWN,916
GRHL1,0.0,0.0,DOWN,917
GRHL2,0.0,0.0,DOWN,918
GRK5,0.0,0.0,DOWN,919
GPC3,0.0,0.0,DOWN,920
GPR116,0.0,0.0,DOWN,921
GPR126,0.0,0.0,DOWN,922
GPR18,0.0,0.0,DOWN,923
GPR56,0.0,0.0,DOWN,924
FAT1,0.0,0.0,DOWN,925
FAT3,0.0,0.0,DOWN,926
FAT4,0.0,0.0,DOWN,927
FAXDC2,0.0,0.0,DOWN,928
FBLN2,0.0,0.0,DOWN,929
FBLN7,0.0,0.0,DOWN,930
FBXL13,0.0,0.0,DOWN,931
FBXL14,0.0,0.0,DOWN,932
FBXL7,0.0,0.0,DOWN,933
FBXL8,0.0,0.0,DOWN,934
FBXO32,0.0,0.0,DOWN,935
FAM13C,0.0,0.0,DOWN,936
FAM150B,0.0,0.0,DOWN,937
FAM167A,0.0,0.0,DOWN,938
GPR97,0.0,0.0,DOWN,939
HERC5,0.0,0.0,DOWN,940
GRP,0.0,0.0,DOWN,941
GSDMB,0.0,0.0,DOWN,942
GTF2IRD2,0.0,0.0,DOWN,943
GUCY1A2,0.0,0.0,DOWN,944
GUCY1A3,0.0,0.0,DOWN,945
H19,0.0,0.0,DOWN,946
H3F3C,0.0,0.0,DOWN,947
HABP4,0.0,0.0,DOWN,948
HACL1,0.0,0.0,DOWN,949
CCL17,0.0,0.0,DOWN,950
CCL21,0.0,0.0,DOWN,951
GPR75-ASB3,0.0,0.0,DOWN,952
CCDC113,0.0,0.0,DOWN,953
CCDC120,0.0,0.0,DOWN,954
CCDC126,0.0,0.0,DOWN,955
CCDC136,0.0,0.0,DOWN,956
CCDC141,0.0,0.0,DOWN,957
HAPLN3,0.0,0.0,DOWN,958
HAS1,0.0,0.0,DOWN,959
HAS2,0.0,0.0,DOWN,960
HAUS3,0.0,0.0,DOWN,961
HBA1,0.0,0.0,DOWN,962
HDAC9,0.0,0.0,DOWN,963
HDC,0.0,0.0,DOWN,964
HECTD2,0.0,0.0,DOWN,965
HECW2,0.0,0.0,DOWN,966
HELB,0.0,0.0,DOWN,967
HELQ,0.0,0.0,DOWN,968
HIST1H4H,0.0,0.0,DOWN,969
HKR1,0.0,0.0,DOWN,970
HLF,0.0,0.0,DOWN,971
HLX,0.0,0.0,DOWN,972
HMCN1,0.0,0.0,DOWN,973
HMMR,0.0,0.0,DOWN,974
HNRNPU-AS1,0.0,0.0,DOWN,975
HOOK1,0.0,0.0,DOWN,976
HEXIM2,0.0,0.0,DOWN,977
HGF,0.0,0.0,DOWN,978
CATSPERG,0.0,0.0,DOWN,979
CBS,0.0,0.0,DOWN,980
CCBE1,0.0,0.0,DOWN,981
CCDC102B,0.0,0.0,DOWN,982
HSPG2,0.0,0.0,DOWN,983
HTRA3,0.0,0.0,DOWN,984
HYAL1,0.0,0.0,DOWN,985
HYAL2,0.0,0.0,DOWN,986
ICA1L,0.0,0.0,DOWN,987
ID3,0.0,0.0,DOWN,988
ID4,0.0,0.0,DOWN,989
IDO1,0.0,0.0,DOWN,990
AC096579.7,0.0,0.0,DOWN,991
CCDC147-AS1,0.0,0.0,DOWN,992
CCDC157,0.0,0.0,DOWN,993
CCDC19,0.0,0.0,DOWN,994
HIST1H2AC,0.0,0.0,DOWN,995
HIST1H2BC,0.0,0.0,DOWN,996
HIST1H3A,0.0,0.0,DOWN,997
HIST1H3D,0.0,0.0,DOWN,998
FAIM3,0.0,0.0,DOWN,999
CALCRL,0.0,0.0,DOWN,1000
CALD1,0.0,0.0,DOWN,1001
CAMK2G,0.0,0.0,DOWN,1002
CAMK2N1,0.0,0.0,DOWN,1003
CAMKMT,0.0,0.0,DOWN,1004
CAPN10-AS1,0.0,0.0,DOWN,1005
CAPN12,0.0,0.0,DOWN,1006
CARD11,0.0,0.0,DOWN,1007
CASKIN2,0.0,0.0,DOWN,1008
CASP5,0.0,0.0,DOWN,1009
HPCAL4,0.0,0.0,DOWN,1010
HPGDS,0.0,0.0,DOWN,1011
HPN,0.0,0.0,DOWN,1012
HRASLS5,0.0,0.0,DOWN,1013
HSPA2,0.0,0.0,DOWN,1014
IGHJ6,0.0,0.0,DOWN,1015
IGHV1-18,0.0,0.0,DOWN,1016
IFIT1,0.0,0.0,DOWN,1017
FAM174B,0.0,0.0,DOWN,1018
FAM180A,0.0,0.0,DOWN,1019
FAM184A,0.0,0.0,DOWN,1020
FAM189A2,0.0,0.0,DOWN,1021
FAM217B,0.0,0.0,DOWN,1022
FAM229A,0.0,0.0,DOWN,1023
FAM65C,0.0,0.0,DOWN,1024
FAM69A,0.0,0.0,DOWN,1025
FAM73B,0.0,0.0,DOWN,1026
FAM83D,0.0,0.0,DOWN,1027
CDH11,0.0,0.0,DOWN,1028
F8,0.0,0.0,DOWN,1029
FADS3,0.0,0.0,DOWN,1030
IGKV1-5,0.0,0.0,DOWN,1031
IGKV1-6,0.0,0.0,DOWN,1032
IGKV1-9,0.0,0.0,DOWN,1033
IFNG,0.0,0.0,DOWN,1034
IFT57,0.0,0.0,DOWN,1035
IFT80,0.0,0.0,DOWN,1036
IFT81,0.0,0.0,DOWN,1037
IGF2,0.0,0.0,DOWN,1038
IGFBP3,0.0,0.0,DOWN,1039
IGFBP6,0.0,0.0,DOWN,1040
IGFBP7,0.0,0.0,DOWN,1041
IGHJ3,0.0,0.0,DOWN,1042
IGHJ4,0.0,0.0,DOWN,1043
IGHJ5,0.0,0.0,DOWN,1044
IGSF22,0.0,0.0,DOWN,1045
IGSF3,0.0,0.0,DOWN,1046
IKBKB,0.0,0.0,DOWN,1047
IGHV1-24,0.0,0.0,DOWN,1048
IGHV1-69,0.0,0.0,DOWN,1049
IGHV1OR15-1,0.0,0.0,DOWN,1050
IGHV3-21,0.0,0.0,DOWN,1051
IGHV3-23,0.0,0.0,DOWN,1052
IGHV3-30,0.0,0.0,DOWN,1053
IGHV3-49,0.0,0.0,DOWN,1054
IGHV3-7,0.0,0.0,DOWN,1055
IGHV4-34,0.0,0.0,DOWN,1056
IGHV4-39,0.0,0.0,DOWN,1057
IGHV4-4,0.0,0.0,DOWN,1058
IGHV5-51,0.0,0.0,DOWN,1059
IGKJ4,0.0,0.0,DOWN,1060
CACNA1E,0.0,0.0,DOWN,1061
CACNA1G,0.0,0.0,DOWN,1062
CADM3,0.0,0.0,DOWN,1063
IGKV3-15,0.0,0.0,DOWN,1064
IGKV3-20,0.0,0.0,DOWN,1065
IGKV4-1,0.0,0.0,DOWN,1066
IGLC2,0.0,0.0,DOWN,1067
IGLC7,0.0,0.0,DOWN,1068
IGLL5,0.0,0.0,DOWN,1069
IGLV1-44,0.0,0.0,DOWN,1070
IGLV2-14,0.0,0.0,DOWN,1071
IGLV3-1,0.0,0.0,DOWN,1072
IGLV3-21,0.0,0.0,DOWN,1073
IGLV6-57,0.0,0.0,DOWN,1074
IGSF10,0.0,0.0,DOWN,1075
C1QTNF7,0.0,0.0,DOWN,1076
C1R,0.0,0.0,DOWN,1077
C1RL-AS1,0.0,0.0,DOWN,1078
C1orf115,0.0,0.0,DOWN,1079
C1orf186,0.0,0.0,DOWN,1080
C1orf21,0.0,0.0,DOWN,1081
IKZF2,0.0,0.0,DOWN,1082
IL11,0.0,0.0,DOWN,1083
C4BPA,0.0,0.0,DOWN,1084
C5,0.0,0.0,DOWN,1085
C5orf28,0.0,0.0,DOWN,1086
C6,0.0,0.0,DOWN,1087
C7,0.0,0.0,DOWN,1088
C8orf34,0.0,0.0,DOWN,1089
C8orf4,0.0,0.0,DOWN,1090
CA12,0.0,0.0,DOWN,1091
IL13,0.0,0.0,DOWN,1092
IL1A,0.0,0.0,DOWN,1093
FAM102A,0.0,0.0,DOWN,1094
FAM107A,0.0,0.0,DOWN,1095
FAM110C,0.0,0.0,DOWN,1096
FAM111B,0.0,0.0,DOWN,1097
FAM115C,0.0,0.0,DOWN,1098
FAM122C,0.0,0.0,DOWN,1099
FAM129C,0.0,0.0,DOWN,1100
FAM13A-AS1,0.0,0.0,DOWN,1101
F10,0.0,0.0,DOWN,1102
F11,0.0,0.0,DOWN,1103
F2R,0.0,0.0,DOWN,1104
IL24,0.0,0.0,DOWN,1105
C19orf68,0.0,0.0,DOWN,1106
C1QTNF3,0.0,0.0,DOWN,1107
ITM2C,0.0,0.0,DOWN,1108
C22orf29,0.0,0.0,DOWN,1109
C22orf34,0.0,0.0,DOWN,1110
C2orf42,0.0,0.0,DOWN,1111
C3orf18,0.0,0.0,DOWN,1112
C3orf52,0.0,0.0,DOWN,1113
IL33,0.0,0.0,DOWN,1114
IL5,0.0,0.0,DOWN,1115
ILDR1,0.0,0.0,DOWN,1116
ILDR2,0.0,0.0,DOWN,1117
INADL,0.0,0.0,DOWN,1118
INHBB,0.0,0.0,DOWN,1119
INMT,0.0,0.0,DOWN,1120
INO80D,0.0,0.0,DOWN,1121
IQCA1,0.0,0.0,DOWN,1122
IRAK1BP1,0.0,0.0,DOWN,1123
KCND2,0.0,0.0,DOWN,1124
KCNE4,0.0,0.0,DOWN,1125
IRF6,0.0,0.0,DOWN,1126
IRS1,0.0,0.0,DOWN,1127
ISLR,0.0,0.0,DOWN,1128
ITGA1,0.0,0.0,DOWN,1129
ITGA2,0.0,0.0,DOWN,1130
ITGA2B,0.0,0.0,DOWN,1131
ITGA3,0.0,0.0,DOWN,1132
ITGA7,0.0,0.0,DOWN,1133
ITGA8,0.0,0.0,DOWN,1134
ITGA9,0.0,0.0,DOWN,1135
ITGB4,0.0,0.0,DOWN,1136
ITGBL1,0.0,0.0,DOWN,1137
ITIH4,0.0,0.0,DOWN,1138
ITLN1,0.0,0.0,DOWN,1139
ITPRIPL1,0.0,0.0,DOWN,1140
JAKMIP1,0.0,0.0,DOWN,1141
JAM2,0.0,0.0,DOWN,1142
F2RL1,0.0,0.0,DOWN,1143
F3,0.0,0.0,DOWN,1144
CD70,0.0,0.0,DOWN,1145
CD79A,0.0,0.0,DOWN,1146
CD8B,0.0,0.0,DOWN,1147
CDCA8,0.0,0.0,DOWN,1148
JPH1,0.0,0.0,DOWN,1149
JRK,0.0,0.0,DOWN,1150
KANK1,0.0,0.0,DOWN,1151
KB-1208A12.3,0.0,0.0,DOWN,1152
KBTBD7,0.0,0.0,DOWN,1153
KCNJ15,0.0,0.0,DOWN,1154
KCNJ2,0.0,0.0,DOWN,1155
KCNMB1,0.0,0.0,DOWN,1156
KCNMB4,0.0,0.0,DOWN,1157
KCNQ1OT1,0.0,0.0,DOWN,1158
KCNQ5,0.0,0.0,DOWN,1159
KCP,0.0,0.0,DOWN,1160
KCTD13,0.0,0.0,DOWN,1161
KDR,0.0,0.0,DOWN,1162
KHDRBS3,0.0,0.0,DOWN,1163
KIAA0355,0.0,0.0,DOWN,1164
KIAA1024,0.0,0.0,DOWN,1165
KIAA1199,0.0,0.0,DOWN,1166
KIAA1257,0.0,0.0,DOWN,1167
KIAA1324,0.0,0.0,DOWN,1168
ITPKC,0.0,0.0,DOWN,1169
KLRF1,0.0,0.0,DOWN,1170
KRT15,0.0,0.0,DOWN,1171
KRT18,0.0,0.0,DOWN,1172
KIAA1377,0.0,0.0,DOWN,1173
KIAA1549,0.0,0.0,DOWN,1174
KIAA1755,0.0,0.0,DOWN,1175
KIF15,0.0,0.0,DOWN,1176
KIF18A,0.0,0.0,DOWN,1177
KIF21A,0.0,0.0,DOWN,1178
KIF23,0.0,0.0,DOWN,1179
KIF26B,0.0,0.0,DOWN,1180
KIF2C,0.0,0.0,DOWN,1181
KIF5C,0.0,0.0,DOWN,1182
KSR2,0.0,0.0,DOWN,1183
L3MBTL1,0.0,0.0,DOWN,1184
L3MBTL3,0.0,0.0,DOWN,1185
LA16c-358B7.3,0.0,0.0,DOWN,1186
LACE1,0.0,0.0,DOWN,1187
LAMA1,0.0,0.0,DOWN,1188
LAMA2,0.0,0.0,DOWN,1189
LAMA3,0.0,0.0,DOWN,1190
KIF6,0.0,0.0,DOWN,1191
KIF9-AS1,0.0,0.0,DOWN,1192
KIFC1,0.0,0.0,DOWN,1193
KLB,0.0,0.0,DOWN,1194
KLHL17,0.0,0.0,DOWN,1195
KLHL35,0.0,0.0,DOWN,1196
KLHL4,0.0,0.0,DOWN,1197
KLRC1,0.0,0.0,DOWN,1198
KRT7,0.0,0.0,DOWN,1199
ERMN,0.0,0.0,DOWN,1200
ERV3-1,0.0,0.0,DOWN,1201
ESAM,0.0,0.0,DOWN,1202
ESPL1,0.0,0.0,DOWN,1203
ESR1,0.0,0.0,DOWN,1204
ESR2,0.0,0.0,DOWN,1205
ETV1,0.0,0.0,DOWN,1206
EXOSC5,0.0,0.0,DOWN,1207
EZH2,0.0,0.0,DOWN,1208
ELTD1,0.0,0.0,DOWN,1209
EMCN,0.0,0.0,DOWN,1210
EME1,0.0,0.0,DOWN,1211
KRT8,0.0,0.0,DOWN,1212
LEPREL4,0.0,0.0,DOWN,1213
LETM2,0.0,0.0,DOWN,1214
LHFP,0.0,0.0,DOWN,1215
LAMC2,0.0,0.0,DOWN,1216
BTBD19,0.0,0.0,DOWN,1217
BTLA,0.0,0.0,DOWN,1218
BTNL8,0.0,0.0,DOWN,1219
C10orf10,0.0,0.0,DOWN,1220
C10orf88,0.0,0.0,DOWN,1221
C11orf80,0.0,0.0,DOWN,1222
C12orf75,0.0,0.0,DOWN,1223
C14orf64,0.0,0.0,DOWN,1224
KRT23,0.0,0.0,DOWN,1225
LINC00263,0.0,0.0,DOWN,1226
LINC00426,0.0,0.0,DOWN,1227
LINC00476,0.0,0.0,DOWN,1228
LINC00528,0.0,0.0,DOWN,1229
LINC00649,0.0,0.0,DOWN,1230
LINC00664,0.0,0.0,DOWN,1231
C16orf98,0.0,0.0,DOWN,1232
C17orf51,0.0,0.0,DOWN,1233
LAT,0.0,0.0,DOWN,1234
LCN10,0.0,0.0,DOWN,1235
LEF1,0.0,0.0,DOWN,1236
LENG9,0.0,0.0,DOWN,1237
LEO1,0.0,0.0,DOWN,1238
LMOD1,0.0,0.0,DOWN,1239
LOX,0.0,0.0,DOWN,1240
LOXL1,0.0,0.0,DOWN,1241
LOXL1-AS1,0.0,0.0,DOWN,1242
LPAR2,0.0,0.0,DOWN,1243
LPCAT4,0.0,0.0,DOWN,1244
LPHN2,0.0,0.0,DOWN,1245
LIF,0.0,0.0,DOWN,1246
LIFR,0.0,0.0,DOWN,1247
LILRA4,0.0,0.0,DOWN,1248
LIMCH1,0.0,0.0,DOWN,1249
LIMK2,0.0,0.0,DOWN,1250
LIMS2,0.0,0.0,DOWN,1251
LINC00085,0.0,0.0,DOWN,1252
LINC00173,0.0,0.0,DOWN,1253
LINC00261,0.0,0.0,DOWN,1254
LRRC32,0.0,0.0,DOWN,1255
LRRC36,0.0,0.0,DOWN,1256
LRRC4,0.0,0.0,DOWN,1257
LRRC42,0.0,0.0,DOWN,1258
LRRN3,0.0,0.0,DOWN,1259
LRRN4CL,0.0,0.0,DOWN,1260
LRWD1,0.0,0.0,DOWN,1261
LINC00672,0.0,0.0,DOWN,1262
LINC00694,0.0,0.0,DOWN,1263
LINC00861,0.0,0.0,DOWN,1264
LINC00926,0.0,0.0,DOWN,1265
LINC00944,0.0,0.0,DOWN,1266
LINC00968,0.0,0.0,DOWN,1267
LIPG,0.0,0.0,DOWN,1268
LMCD1,0.0,0.0,DOWN,1269
EMP2,0.0,0.0,DOWN,1270
ENAH,0.0,0.0,DOWN,1271
ENTPD3-AS1,0.0,0.0,DOWN,1272
EOMES,0.0,0.0,DOWN,1273
EPG5,0.0,0.0,DOWN,1274
EPHA3,0.0,0.0,DOWN,1275
EPHB1,0.0,0.0,DOWN,1276
EFCAB6,0.0,0.0,DOWN,1277
EFEMP1,0.0,0.0,DOWN,1278
EFHC2,0.0,0.0,DOWN,1279
EFNA1,0.0,0.0,DOWN,1280
LRP2,0.0,0.0,DOWN,1281
LRP5,0.0,0.0,DOWN,1282
LRRC15,0.0,0.0,DOWN,1283
LRRC17,0.0,0.0,DOWN,1284
MARK1,0.0,0.0,DOWN,1285
MARVELD3,0.0,0.0,DOWN,1286
MAST4,0.0,0.0,DOWN,1287
LTBP1,0.0,0.0,DOWN,1288
LTBP2,0.0,0.0,DOWN,1289
LTK,0.0,0.0,DOWN,1290
LUM,0.0,0.0,DOWN,1291
LY9,0.0,0.0,DOWN,1292
LYVE1,0.0,0.0,DOWN,1293
MAGI1,0.0,0.0,DOWN,1294
MAL,0.0,0.0,DOWN,1295
LPIN3,0.0,0.0,DOWN,1296
LRFN1,0.0,0.0,DOWN,1297
EML5,0.0,0.0,DOWN,1298
EML6,0.0,0.0,DOWN,1299
MDGA1,0.0,0.0,DOWN,1300
MED18,0.0,0.0,DOWN,1301
MEG3,0.0,0.0,DOWN,1302
MEGF6,0.0,0.0,DOWN,1303
MEIS1,0.0,0.0,DOWN,1304
MAL2,0.0,0.0,DOWN,1305
MAMDC2,0.0,0.0,DOWN,1306
MAMLD1,0.0,0.0,DOWN,1307
MANSC1,0.0,0.0,DOWN,1308
MAP1B,0.0,0.0,DOWN,1309
MAP2,0.0,0.0,DOWN,1310
MAP6,0.0,0.0,DOWN,1311
MAPK11,0.0,0.0,DOWN,1312
MCC,0.0,0.0,DOWN,1313
EFNA5,0.0,0.0,DOWN,1314
EGFL6,0.0,0.0,DOWN,1315
EGFL7,0.0,0.0,DOWN,1316
EGFR,0.0,0.0,DOWN,1317
EGR3,0.0,0.0,DOWN,1318
EHHADH,0.0,0.0,DOWN,1319
EIF3J-AS1,0.0,0.0,DOWN,1320
ELN,0.0,0.0,DOWN,1321
ELOVL6,0.0,0.0,DOWN,1322
DSP,0.0,0.0,DOWN,1323
DTHD1,0.0,0.0,DOWN,1324
DUOX2,0.0,0.0,DOWN,1325
MCM3AP-AS1,0.0,0.0,DOWN,1326
MCU,0.0,0.0,DOWN,1327
MEIS3,0.0,0.0,DOWN,1328
MEOX1,0.0,0.0,DOWN,1329
MET,0.0,0.0,DOWN,1330
MFAP4,0.0,0.0,DOWN,1331
MFAP5,0.0,0.0,DOWN,1332
MGAM,0.0,0.0,DOWN,1333
MICAL3,0.0,0.0,DOWN,1334
MIR3945,0.0,0.0,DOWN,1335
MKLN1-AS2,0.0,0.0,DOWN,1336
MKS1,0.0,0.0,DOWN,1337
MMP1,0.0,0.0,DOWN,1338
MMP10,0.0,0.0,DOWN,1339
MATN2,0.0,0.0,DOWN,1340
MCAM,0.0,0.0,DOWN,1341
MRPS14,0.0,0.0,DOWN,1342
MRVI1,0.0,0.0,DOWN,1343
MMP16,0.0,0.0,DOWN,1344
BIVM,0.0,0.0,DOWN,1345
BMP2,0.0,0.0,DOWN,1346
BMP3,0.0,0.0,DOWN,1347
BMP6,0.0,0.0,DOWN,1348
BMP7,0.0,0.0,DOWN,1349
BMP8B,0.0,0.0,DOWN,1350
BMX,0.0,0.0,DOWN,1351
BNIPL,0.0,0.0,DOWN,1352
BOC,0.0,0.0,DOWN,1353
BOP1,0.0,0.0,DOWN,1354
BPGM,0.0,0.0,DOWN,1355
BPI,0.0,0.0,DOWN,1356
MTERFD3,0.0,0.0,DOWN,1357
MTRNR2L4,0.0,0.0,DOWN,1358
MMP25,0.0,0.0,DOWN,1359
MMP7,0.0,0.0,DOWN,1360
MMP8,0.0,0.0,DOWN,1361
MMRN1,0.0,0.0,DOWN,1362
MMS22L,0.0,0.0,DOWN,1363
MOCS1,0.0,0.0,DOWN,1364
MOXD1,0.0,0.0,DOWN,1365
MPDZ,0.0,0.0,DOWN,1366
MPHOSPH9,0.0,0.0,DOWN,1367
MPP2,0.0,0.0,DOWN,1368
MRC2,0.0,0.0,DOWN,1369
MYC,0.0,0.0,DOWN,1370
MYCL,0.0,0.0,DOWN,1371
MYCT1,0.0,0.0,DOWN,1372
MYEF2,0.0,0.0,DOWN,1373
MYH10,0.0,0.0,DOWN,1374
MYH11,0.0,0.0,DOWN,1375
MYH3,0.0,0.0,DOWN,1376
MS4A1,0.0,0.0,DOWN,1377
MS4A14,0.0,0.0,DOWN,1378
MS4A2,0.0,0.0,DOWN,1379
MSMB,0.0,0.0,DOWN,1380
MSX1,0.0,0.0,DOWN,1381
MT1A,0.0,0.0,DOWN,1382
MT1E,0.0,0.0,DOWN,1383
MT1G,0.0,0.0,DOWN,1384
MT1M,0.0,0.0,DOWN,1385
BCL2,0.0,0.0,DOWN,1386
BCL2L14,0.0,0.0,DOWN,1387
BCORL1,0.0,0.0,DOWN,1388
BDKRB1,0.0,0.0,DOWN,1389
BDKRB2,0.0,0.0,DOWN,1390
BEX5,0.0,0.0,DOWN,1391
BICC1,0.0,0.0,DOWN,1392
BICD1,0.0,0.0,DOWN,1393
BIK,0.0,0.0,DOWN,1394
MUC20,0.0,0.0,DOWN,1395
MUC5AC,0.0,0.0,DOWN,1396
MUC5B,0.0,0.0,DOWN,1397
MXRA5,0.0,0.0,DOWN,1398
MXRA8,0.0,0.0,DOWN,1399
MYBL1,0.0,0.0,DOWN,1400
MYBL2,0.0,0.0,DOWN,1401
NAPSA,0.0,0.0,DOWN,1402
NAV3,0.0,0.0,DOWN,1403
NBPF3,0.0,0.0,DOWN,1404
NCAM1,0.0,0.0,DOWN,1405
NCKAP5,0.0,0.0,DOWN,1406
NCMAP,0.0,0.0,DOWN,1407
NCR1,0.0,0.0,DOWN,1408
NCR3,0.0,0.0,DOWN,1409
MYL9,0.0,0.0,DOWN,1410
MYLK,0.0,0.0,DOWN,1411
MYO15A,0.0,0.0,DOWN,1412
MYOM1,0.0,0.0,DOWN,1413
MYRF,0.0,0.0,DOWN,1414
NEIL1,0.0,0.0,DOWN,1415
NEK10,0.0,0.0,DOWN,1416
NEO1,0.0,0.0,DOWN,1417
NES,0.0,0.0,DOWN,1418
NEURL1B,0.0,0.0,DOWN,1419
NFASC,0.0,0.0,DOWN,1420
NFE2,0.0,0.0,DOWN,1421
NFE4,0.0,0.0,DOWN,1422
NFIA,0.0,0.0,DOWN,1423
NFIB,0.0,0.0,DOWN,1424
BIRC5,0.0,0.0,DOWN,1425
MZB1,0.0,0.0,DOWN,1426
N4BP3,0.0,0.0,DOWN,1427
NALCN,0.0,0.0,DOWN,1428
NAP1L3,0.0,0.0,DOWN,1429
NAPA-AS1,0.0,0.0,DOWN,1430
NDUFA6-AS1,0.0,0.0,DOWN,1431
DUSP11,0.0,0.0,DOWN,1432
DUSP16,0.0,0.0,DOWN,1433
DYNC2H1,0.0,0.0,DOWN,1434
DYNLL1-AS1,0.0,0.0,DOWN,1435
DYRK2,0.0,0.0,DOWN,1436
EBF1,0.0,0.0,DOWN,1437
EBF4,0.0,0.0,DOWN,1438
ECM2,0.0,0.0,DOWN,1439
EDIL3,0.0,0.0,DOWN,1440
EDNRB,0.0,0.0,DOWN,1441
CDH13,0.0,0.0,DOWN,1442
CDH5,0.0,0.0,DOWN,1443
CDH6,0.0,0.0,DOWN,1444
CDHR1,0.0,0.0,DOWN,1445
NFRKB,0.0,0.0,DOWN,1446
NFXL1,0.0,0.0,DOWN,1447
NGFR,0.0,0.0,DOWN,1448
NINL,0.0,0.0,DOWN,1449
NIPAL3,0.0,0.0,DOWN,1450
NKRF,0.0,0.0,DOWN,1451
NLRC5,0.0,0.0,DOWN,1452
NMUR1,0.0,0.0,DOWN,1453
NOP2,0.0,0.0,DOWN,1454
NOS1,0.0,0.0,DOWN,1455
NOV,0.0,0.0,DOWN,1456
NPIPA1,0.0,0.0,DOWN,1457
NPNT,0.0,0.0,DOWN,1458
NDC80,0.0,0.0,DOWN,1459
ORM1,0.0,0.0,DOWN,1460
ORM2,0.0,0.0,DOWN,1461
OSER1-AS1,0.0,0.0,DOWN,1462
NR1D1,0.0,0.0,DOWN,1463
NR2F1,0.0,0.0,DOWN,1464
NR2F1-AS1,0.0,0.0,DOWN,1465
NR2F2,0.0,0.0,DOWN,1466
NR5A2,0.0,0.0,DOWN,1467
NR6A1,0.0,0.0,DOWN,1468
NRK,0.0,0.0,DOWN,1469
NRN1,0.0,0.0,DOWN,1470
NRXN3,0.0,0.0,DOWN,1471
NSUN7,0.0,0.0,DOWN,1472
NTN4,0.0,0.0,DOWN,1473
NTRK2,0.0,0.0,DOWN,1474
NUAK1,0.0,0.0,DOWN,1475
BAI3,0.0,0.0,DOWN,1476
BAIAP3,0.0,0.0,DOWN,1477
BANP,0.0,0.0,DOWN,1478
BATF2,0.0,0.0,DOWN,1479
BBS10,0.0,0.0,DOWN,1480
BCDIN3D,0.0,0.0,DOWN,1481
OAF,0.0,0.0,DOWN,1482
OCIAD2,0.0,0.0,DOWN,1483
OGN,0.0,0.0,DOWN,1484
OLFML3,0.0,0.0,DOWN,1485
OLIG1,0.0,0.0,DOWN,1486
OMD,0.0,0.0,DOWN,1487
OPLAH,0.0,0.0,DOWN,1488
PADI4,0.0,0.0,DOWN,1489
PAIP2B,0.0,0.0,DOWN,1490
PAK3,0.0,0.0,DOWN,1491
PALMD,0.0,0.0,DOWN,1492
PAMR1,0.0,0.0,DOWN,1493
PAN3-AS1,0.0,0.0,DOWN,1494
PARD3B,0.0,0.0,DOWN,1495
PARD6B,0.0,0.0,DOWN,1496
PASK,0.0,0.0,DOWN,1497
OSR2,0.0,0.0,DOWN,1498
AXIN2,0.0,0.0,DOWN,1499
AZGP1,0.0,0.0,DOWN,1500
B3GALT2,0.0,0.0,DOWN,1501
B3GAT1,0.0,0.0,DOWN,1502
B3GNT4,0.0,0.0,DOWN,1503
CDK1,0.0,0.0,DOWN,1504
CDK5R1,0.0,0.0,DOWN,1505
CDK6,0.0,0.0,DOWN,1506
CDKL2,0.0,0.0,DOWN,1507
CDKN2A,0.0,0.0,DOWN,1508
CDON,0.0,0.0,DOWN,1509
CENPE,0.0,0.0,DOWN,1510
CENPK,0.0,0.0,DOWN,1511
DLL1,0.0,0.0,DOWN,1512
DMBT1,0.0,0.0,DOWN,1513
DMTN,0.0,0.0,DOWN,1514
DNAAF1,0.0,0.0,DOWN,1515
PEBP4,0.0,0.0,DOWN,1516
PEG10,0.0,0.0,DOWN,1517
PAXIP1-AS1,0.0,0.0,DOWN,1518
PBX1,0.0,0.0,DOWN,1519
PBX4,0.0,0.0,DOWN,1520
PCDH12,0.0,0.0,DOWN,1521
PCDH17,0.0,0.0,DOWN,1522
PCDH18,0.0,0.0,DOWN,1523
PCDH7,0.0,0.0,DOWN,1524
PCOLCE,0.0,0.0,DOWN,1525
PDCD1,0.0,0.0,DOWN,1526
PDCD4-AS1,0.0,0.0,DOWN,1527
P2RX5,0.0,0.0,DOWN,1528
PI16,0.0,0.0,DOWN,1529
PI3,0.0,0.0,DOWN,1530
PI4K2B,0.0,0.0,DOWN,1531
PIEZO2,0.0,0.0,DOWN,1532
PDE10A,0.0,0.0,DOWN,1533
PDE5A,0.0,0.0,DOWN,1534
PDGFD,0.0,0.0,DOWN,1535
PDGFRA,0.0,0.0,DOWN,1536
PDGFRB,0.0,0.0,DOWN,1537
PDGFRL,0.0,0.0,DOWN,1538
